"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2020","53,690.40","51,956.89","53,724.36","51,871.55","","3.34%"
"12/09/2020","51,956.89","54,730.38","54,730.38","51,829.93","","-5.07%"
"12/04/2020","54,730.38","55,152.30","55,696.17","54,529.40","","-0.77%"
"12/03/2020","55,152.30","55,268.90","55,934.19","55,040.22","","-0.21%"
"12/02/2020","55,268.90","54,913.35","55,724.30","54,631.71","","0.65%"
"12/01/2020","54,913.35","54,572.54","55,481.22","54,531.30","","0.62%"
"11/30/2020","54,572.54","55,427.26","55,736.40","54,303.59","","-1.54%"
"11/27/2020","55,427.26","54,465.67","55,881.87","54,254.29","","1.77%"
"11/26/2020","54,465.67","54,150.65","54,860.64","53,998.38","","0.58%"
"11/25/2020","54,150.65","54,135.77","54,826.47","53,914.64","","0.03%"
"11/24/2020","54,135.77","51,492.34","54,454.34","51,492.34","","5.13%"
"11/20/2020","51,492.34","50,950.21","51,659.50","50,919.01","","1.06%"
"11/19/2020","50,950.21","51,295.53","51,756.35","50,857.49","","-0.67%"
"11/18/2020","51,295.53","51,911.53","52,253.32","51,240.43","","-1.19%"
"11/17/2020","51,911.53","51,084.91","52,130.14","50,335.69","","1.62%"
"11/16/2020","51,084.91","49,895.50","51,187.99","49,895.50","","2.38%"
"11/13/2020","49,895.50","49,553.18","50,517.07","49,538.58","","0.69%"
"11/12/2020","49,553.18","51,435.00","51,535.32","49,544.19","","-3.66%"
"11/11/2020","51,435.00","51,818.96","52,462.08","51,108.58","","-0.74%"
"11/10/2020","51,818.96","49,650.44","52,192.80","49,576.15","","4.37%"
"11/09/2020","49,650.44","48,492.54","50,586.65","48,492.54","","2.39%"
"11/06/2020","48,492.54","48,501.09","49,143.85","48,021.36","","-0.02%"
"11/05/2020","48,501.09","47,028.37","48,750.58","47,028.37","","3.13%"
"11/04/2020","47,028.37","47,965.31","48,783.78","46,851.16","","-1.95%"
"11/03/2020","47,965.31","47,467.65","49,201.51","47,467.65","","1.05%"
"11/02/2020","47,467.65","45,290.02","47,553.03","45,290.02","","4.81%"
"10/30/2020","45,290.02","44,914.24","45,427.20","44,289.14","","0.84%"
"10/29/2020","44,914.24","43,532.74","45,150.30","43,431.68","","3.17%"
"10/28/2020","43,532.74","46,707.91","46,707.91","43,470.97","","-6.80%"
"10/27/2020","46,707.91","49,596.53","50,282.54","46,626.77","","-5.82%"
"10/26/2020","49,596.53","52,512.60","52,512.60","49,552.15","","-5.55%"
"10/23/2020","52,512.60","51,671.56","52,590.53","50,133.29","","1.63%"
"10/22/2020","51,671.56","50,088.78","51,827.25","50,030.02","","3.16%"
"10/21/2020","50,088.78","49,683.83","50,502.34","49,430.45","","0.82%"
"10/20/2020","49,683.83","49,162.13","49,910.29","48,723.92","","1.06%"
"10/19/2020","49,162.13","49,024.08","50,734.61","49,024.08","","0.28%"
"10/16/2020","49,024.08","48,239.27","49,162.42","48,184.24","","1.63%"
"10/15/2020","48,239.27","47,295.27","48,277.70","46,767.72","","2.00%"
"10/14/2020","47,295.27","45,994.73","47,338.91","45,973.26","","2.83%"
"10/13/2020","45,994.73","45,856.11","46,097.71","45,296.19","","0.30%"
"10/09/2020","45,856.11","45,556.79","45,985.24","45,136.40","","0.82%"
"10/08/2020","45,482.18","44,739.86","45,582.69","44,604.49","","1.66%"
"10/07/2020","44,739.86","44,438.41","44,799.45","43,713.73","","0.68%"
"10/06/2020","44,438.41","44,273.21","45,203.20","44,180.53","","0.37%"
"10/05/2020","44,273.21","43,654.37","44,324.01","43,533.63","","1.42%"
"10/02/2020","43,654.37","42,916.19","43,771.23","42,267.47","","1.72%"
"10/01/2020","42,916.19","41,324.07","43,088.38","41,324.07","","4.01%"
"09/30/2020","41,260.86","42,196.88","42,989.31","41,213.28","","-2.22%"
"09/29/2020","42,196.88","42,077.91","42,323.41","41,390.52","","0.28%"
"09/28/2020","42,077.91","42,042.45","42,724.78","41,865.11","","0.08%"
"09/25/2020","42,042.45","41,875.66","42,150.99","41,425.38","","0.40%"
"09/24/2020","41,875.66","40,974.05","42,084.49","40,974.05","","2.20%"
"09/23/2020","40,974.05","40,944.49","41,138.99","40,471.17","","0.07%"
"09/22/2020","40,944.49","40,745.13","41,227.73","40,108.28","","0.49%"
"09/21/2020","40,745.13","41,484.06","41,484.06","39,850.33","","-1.78%"
"09/18/2020","41,484.06","39,799.89","41,514.85","39,501.22","","4.23%"
"09/17/2020","39,799.89","42,167.86","42,167.86","39,560.84","","-5.62%"
"09/16/2020","42,167.86","44,628.42","44,628.42","42,095.10","","-5.51%"
"09/15/2020","44,628.42","44,614.08","44,857.08","43,647.57","","0.03%"
"09/14/2020","44,614.08","45,839.99","45,988.82","44,554.16","","-2.67%"
"09/11/2020","45,839.99","46,868.47","46,924.80","45,654.93","","-2.19%"
"09/10/2020","46,868.47","46,520.19","47,445.31","46,520.19","","0.75%"
"09/09/2020","46,520.19","45,481.76","46,563.62","45,481.76","","2.28%"
"09/08/2020","45,481.76","45,691.04","45,691.04","44,350.16","","-0.46%"
"09/07/2020","45,691.04","45,075.06","45,814.48","45,075.06","","1.37%"
"09/04/2020","45,075.06","44,800.06","45,152.32","43,747.64","","0.61%"
"09/03/2020","44,800.06","44,877.50","45,681.00","44,300.67","","-0.17%"
"09/02/2020","44,877.50","46,545.52","46,545.52","44,801.69","","-3.58%"
"09/01/2020","46,545.52","46,835.42","47,323.57","46,373.15","","-0.62%"
"08/31/2020","46,835.42","46,396.58","47,051.32","46,280.39","","0.95%"
"08/28/2020","46,396.58","44,254.91","46,448.25","44,254.91","","4.84%"
"08/27/2020","44,254.91","45,831.70","46,367.41","44,195.11","","-3.44%"
"08/26/2020","45,831.70","46,579.29","47,092.05","45,740.34","","-1.60%"
"08/25/2020","46,579.29","46,736.74","46,882.74","45,438.61","","-0.34%"
"08/24/2020","46,736.74","47,411.28","47,560.35","46,285.04","","-1.42%"
"08/21/2020","47,411.28","47,737.16","48,734.67","47,329.57","","-0.68%"
"08/20/2020","47,737.16","47,471.60","47,782.38","46,876.98","","0.56%"
"08/19/2020","47,471.60","46,491.42","47,797.44","46,438.43","","2.11%"
"08/18/2020","46,491.42","48,547.91","48,547.91","46,166.74","","-4.24%"
"08/14/2020","48,547.91","49,626.79","49,709.12","48,252.83","","-2.17%"
"08/13/2020","49,626.79","48,970.53","50,221.46","48,970.53","","1.34%"
"08/12/2020","48,970.53","50,998.50","51,186.09","48,780.76","","-3.98%"
"08/11/2020","50,998.50","52,180.90","52,379.61","50,821.86","","-2.27%"
"08/10/2020","52,180.90","52,325.83","52,894.73","51,836.77","","-0.28%"
"08/07/2020","52,325.83","51,083.76","52,387.29","50,599.96","","2.43%"
"08/06/2020","51,083.76","50,994.43","51,197.26","50,096.96","","0.18%"
"08/05/2020","50,994.43","52,186.30","53,442.88","50,512.29","","-2.28%"
"08/04/2020","52,186.30","52,504.21","56,114.04","51,553.37","","-0.61%"
"08/03/2020","52,504.21","49,253.62","53,685.04","48,690.92","","6.60%"
"07/31/2020","49,253.62","49,405.75","49,585.79","48,704.18","","-0.31%"
"07/30/2020","49,405.75","48,884.46","49,515.17","47,103.99","","1.07%"
"07/29/2020","48,884.46","48,934.44","49,634.55","48,395.38","","-0.10%"
"07/28/2020","48,934.44","49,449.86","49,450.35","48,099.11","","-1.04%"
"07/27/2020","49,449.86","48,605.06","50,028.65","48,605.06","","1.74%"
"07/24/2020","48,605.06","48,408.27","48,965.71","47,789.22","","0.41%"
"07/23/2020","48,408.27","48,634.09","50,091.35","47,745.65","","-0.46%"
"07/22/2020","48,634.09","46,781.26","48,812.23","46,581.78","","3.96%"
"07/21/2020","46,781.26","45,682.99","47,345.69","45,682.99","","2.40%"
"07/20/2020","45,682.99","45,475.24","45,761.98","45,239.84","","0.46%"
"07/17/2020","45,475.24","45,245.23","45,711.94","44,929.76","","0.51%"
"07/16/2020","45,245.23","45,120.59","45,418.42","44,402.72","","0.28%"
"07/15/2020","45,120.59","44,001.90","45,151.41","44,001.90","","2.54%"
"07/14/2020","44,001.90","43,237.01","44,062.36","42,934.30","","1.77%"
"07/13/2020","43,237.01","42,747.55","44,461.48","42,747.55","","1.15%"
"07/08/2020","42,747.55","42,497.60","43,247.83","42,457.46","","0.59%"
"07/07/2020","42,497.60","43,339.69","43,339.69","41,913.34","","-1.94%"
"07/06/2020","43,339.69","39,758.20","43,571.75","39,758.20","","9.01%"
"07/03/2020","39,758.20","39,500.85","39,914.41","39,417.55","","0.65%"
"07/02/2020","39,500.85","39,846.74","40,786.31","39,317.28","","-0.87%"
"07/01/2020","39,846.74","38,686.69","39,919.70","38,686.69","","3.00%"
"06/30/2020","38,686.69","40,308.11","40,328.73","38,409.77","","-4.02%"
"06/29/2020","40,308.11","40,589.89","41,450.78","39,983.38","","-0.69%"
"06/26/2020","40,589.89","41,996.65","42,001.93","40,492.04","","-3.35%"
"06/25/2020","41,996.65","40,435.34","42,147.22","40,435.34","","3.86%"
"06/24/2020","40,435.34","40,803.56","40,939.55","40,086.93","","-0.90%"
"06/23/2020","40,803.56","40,344.32","41,468.28","40,344.32","","1.14%"
"06/22/2020","40,344.32","40,951.45","41,215.70","39,293.47","","-1.48%"
"06/19/2020","40,951.45","37,990.59","41,116.72","37,990.59","","7.79%"
"06/18/2020","37,990.59","40,471.15","40,471.15","37,896.09","","-6.13%"
"06/17/2020","40,471.15","42,686.08","42,863.67","40,414.85","","-5.19%"
"06/16/2020","42,686.08","43,434.70","44,673.92","42,591.86","","-1.68%"
"06/12/2020","43,417.15","43,057.94","44,871.42","42,381.56","","0.83%"
"06/11/2020","43,057.94","46,476.07","46,476.07","42,632.53","","-7.35%"
"06/10/2020","46,476.07","46,471.06","47,047.90","44,829.88","","0.01%"
"06/09/2020","46,471.06","48,881.18","48,881.18","45,666.22","","-4.93%"
"06/08/2020","48,881.18","45,128.75","48,988.82","45,128.75","","8.31%"
"06/05/2020","45,128.75","43,676.18","45,435.58","43,676.18","","3.33%"
"06/04/2020","43,676.18","43,853.06","44,021.34","43,115.06","","-0.40%"
"06/03/2020","43,853.06","42,037.56","44,139.94","42,037.56","","4.32%"
"06/02/2020","42,037.56","40,016.98","42,085.59","40,016.98","","5.05%"
"06/01/2020","40,016.98","37,824.73","40,054.38","37,824.73","","5.80%"
"05/29/2020","37,824.73","38,985.82","39,139.13","37,532.10","","-2.98%"
"05/28/2020","38,985.82","40,431.57","40,512.99","38,869.03","","-3.58%"
"05/27/2020","40,431.57","41,079.29","41,218.89","39,592.09","","-1.53%"
"05/26/2020","41,060.27","40,962.74","42,026.68","40,962.74","","0.24%"
"05/22/2020","40,962.74","41,388.50","41,897.13","40,241.40","","-1.03%"
"05/21/2020","41,388.50","39,809.16","41,515.49","39,732.38","","3.97%"
"05/20/2020","39,809.16","39,388.72","40,199.64","38,949.24","","1.07%"
"05/19/2020","39,388.72","40,286.72","40,286.72","39,247.16","","-2.23%"
"05/18/2020","40,286.72","39,388.33","41,098.47","39,388.33","","2.28%"
"05/15/2020","39,388.33","39,225.67","40,621.95","38,958.88","","0.41%"
"05/14/2020","39,225.67","37,842.81","39,413.13","37,286.20","","3.65%"
"05/13/2020","37,842.81","39,133.71","39,133.71","37,334.53","","-3.30%"
"05/12/2020","39,133.71","38,581.60","40,729.12","38,581.60","","1.43%"
"05/11/2020","38,581.60","36,196.46","38,614.68","35,358.24","","6.63%"
"05/08/2020","36,183.90","35,850.21","37,178.57","35,850.21","","0.93%"
"05/07/2020","35,850.21","34,158.89","36,272.90","34,041.45","","4.95%"
"05/06/2020","34,158.89","33,546.52","34,523.63","32,836.44","","1.83%"
"05/05/2020","33,546.52","32,387.28","33,606.42","32,387.28","","3.58%"
"05/04/2020","32,387.28","32,742.84","32,742.84","31,215.73","","-1.09%"
"04/30/2020","32,742.84","33,185.05","33,667.07","32,322.30","","-1.33%"
"04/29/2020","33,185.05","33,064.84","33,977.20","32,362.86","","0.36%"
"04/28/2020","33,064.84","29,986.23","33,093.63","29,986.23","","10.27%"
"04/27/2020","29,986.23","29,258.10","30,058.96","28,973.67","","2.49%"
"04/24/2020","29,258.10","30,378.94","30,378.94","28,406.01","","-3.69%"
"04/23/2020","30,378.94","30,554.88","30,951.79","30,122.03","","-0.58%"
"04/22/2020","30,554.88","30,237.08","30,935.37","30,237.08","","1.05%"
"04/21/2020","30,237.08","30,535.73","30,585.32","30,098.70","","-0.98%"
"04/20/2020","30,535.73","29,883.27","30,662.46","29,712.11","","2.18%"
"04/17/2020","29,883.27","30,077.72","31,012.04","29,557.43","","-0.65%"
"04/16/2020","30,077.72","32,070.67","32,070.67","29,600.47","","-6.21%"
"04/15/2020","32,070.67","30,781.55","32,110.58","29,419.97","","4.19%"
"04/14/2020","30,781.55","28,880.64","31,110.49","28,880.64","","6.58%"
"04/13/2020","28,880.64","28,017.59","28,903.00","27,318.15","","3.08%"
"04/08/2020","28,017.59","26,696.10","28,071.95","26,696.10","","4.95%"
"04/07/2020","26,696.10","26,922.59","27,969.41","26,545.84","","-0.84%"
"04/06/2020","26,922.59","26,505.41","27,493.22","26,335.15","","1.57%"
"04/03/2020","26,505.41","26,003.28","26,566.15","25,684.47","","1.93%"
"04/02/2020","26,003.28","25,331.30","26,082.38","25,200.66","","2.68%"
"04/01/2020","25,324.28","24,384.24","25,384.04","24,384.24","","3.86%"
"03/30/2020","24,384.24","24,058.60","24,454.72","23,590.53","","1.35%"
"03/27/2020","24,058.60","25,483.94","25,483.94","24,038.86","","-5.59%"
"03/26/2020","25,483.94","26,338.03","27,769.18","25,322.32","","-3.24%"
"03/25/2020","26,338.03","23,890.35","26,591.59","23,890.35","","10.25%"
"03/20/2020","23,890.35","22,666.11","25,193.62","22,666.11","","5.45%"
"03/19/2020","22,656.43","22,087.13","23,469.56","22,087.13","","2.58%"
"03/18/2020","22,087.13","25,823.47","25,823.47","21,738.62","","-14.47%"
"03/17/2020","25,823.47","25,697.51","26,262.52","24,965.08","","0.49%"
"03/16/2020","25,697.51","28,447.97","28,447.97","25,400.37","","-9.67%"
"03/13/2020","28,447.97","28,351.89","29,876.00","27,779.58","","0.34%"
"03/12/2020","28,351.89","31,419.60","31,419.60","28,113.43","","-9.76%"
"03/11/2020","31,419.60","32,832.26","32,832.26","30,914.74","","-4.30%"
"03/10/2020","32,832.26","30,379.90","33,077.35","30,379.90","","8.07%"
"03/09/2020","30,379.90","35,222.43","35,222.43","30,241.54","","-13.75%"
"03/06/2020","35,222.43","36,772.20","36,772.20","35,204.34","","-4.21%"
"03/05/2020","36,772.20","37,243.36","37,277.35","36,465.73","","-1.27%"
"03/04/2020","37,243.36","35,999.22","37,301.03","35,999.22","","3.46%"
"03/03/2020","35,999.22","36,253.25","37,513.90","35,859.95","","-0.70%"
"03/02/2020","36,253.25","34,973.18","36,489.05","34,963.65","","3.66%"
"02/28/2020","34,973.18","35,387.05","35,387.05","34,051.73","","-1.17%"
"02/27/2020","35,387.05","36,422.24","36,422.24","34,785.42","","-2.84%"
"02/26/2020","36,422.24","38,602.48","38,602.48","36,061.98","","-5.65%"
"02/21/2020","38,602.48","38,961.41","39,418.07","38,403.20","","-0.92%"
"02/20/2020","38,961.41","38,390.84","39,266.77","38,201.33","","1.49%"
"02/19/2020","38,390.84","38,156.95","39,015.46","38,156.95","","0.61%"
"02/18/2020","38,156.95","39,200.25","39,200.25","37,976.85","","-2.66%"
"02/17/2020","39,200.25","38,647.68","39,288.78","38,600.65","","1.43%"
"02/14/2020","38,647.68","38,669.46","39,129.16","38,061.19","","-0.06%"
"02/13/2020","38,669.46","39,936.15","39,936.15","37,967.97","","-3.17%"
"02/12/2020","39,936.15","39,824.50","40,408.50","39,527.94","","0.28%"
"02/11/2020","39,824.50","41,052.95","41,052.95","39,588.99","","-2.99%"
"02/10/2020","41,052.95","41,213.89","41,568.02","40,820.05","","-0.39%"
"02/07/2020","41,213.89","40,906.09","41,438.92","40,810.53","","0.75%"
"02/06/2020","40,906.09","40,767.10","41,409.13","40,553.82","","0.34%"
"02/05/2020","40,767.10","41,033.79","41,377.16","40,736.86","","-0.65%"
"02/04/2020","41,033.79","41,577.06","42,694.72","40,453.44","","-1.31%"
"02/03/2020","41,577.06","40,105.04","41,662.26","40,105.04","","3.67%"
"01/31/2020","40,105.04","40,394.95","40,893.88","39,558.81","","-0.72%"
"01/30/2020","40,394.95","40,341.42","40,606.68","39,818.62","","0.13%"
"01/29/2020","40,341.42","40,829.70","41,628.76","40,287.01","","-1.20%"
"01/28/2020","40,829.70","39,604.57","40,982.15","39,604.57","","3.09%"
"01/27/2020","39,604.57","39,917.82","39,917.82","38,761.21","","-0.78%"
"01/24/2020","39,917.82","41,140.21","41,395.36","39,665.14","","-2.97%"
"01/23/2020","41,140.21","42,002.34","42,258.23","41,094.19","","-2.05%"
"01/22/2020","42,002.34","41,485.86","42,092.33","41,230.53","","1.24%"
"01/21/2020","41,485.86","43,054.01","43,191.06","41,341.43","","-3.64%"
"01/20/2020","43,054.01","42,339.82","43,177.59","42,339.82","","1.69%"
"01/17/2020","42,339.82","42,362.34","43,069.65","42,298.39","","-0.05%"
"01/16/2020","42,362.34","41,246.19","42,397.27","41,246.19","","2.71%"
"01/15/2020","41,246.19","41,633.73","42,264.25","40,995.21","","-0.93%"
"01/14/2020","41,633.73","42,017.78","42,110.87","40,789.40","","-0.91%"
"01/13/2020","42,017.78","42,740.38","42,921.14","41,970.73","","-1.69%"
"01/10/2020","42,740.38","42,035.70","42,874.20","42,035.70","","1.68%"
"01/09/2020","42,035.70","41,016.02","42,084.03","40,832.06","","2.49%"
"01/08/2020","41,016.02","41,115.71","41,264.05","40,552.34","","-0.24%"
"01/07/2020","41,115.71","41,469.66","41,961.16","40,693.76","","-0.85%"
"01/06/2020","41,469.66","40,499.15","41,524.99","40,206.92","","2.40%"
"01/03/2020","40,499.15","41,106.97","41,106.97","39,992.35","","-1.48%"
"01/02/2020","41,106.97","41,671.41","42,136.52","40,794.48","","-1.35%"
"12/30/2019","41,671.41","41,681.93","41,974.56","40,564.93","","-0.03%"
"12/27/2019","41,681.93","42,278.51","43,368.92","41,402.06","","-1.41%"
"12/26/2019","42,278.51","39,915.25","42,975.45","39,915.25","","5.92%"
"12/23/2019","39,915.25","38,632.41","40,041.51","38,629.28","","3.32%"
"12/20/2019","38,632.41","38,083.01","38,736.87","38,083.01","","1.44%"
"12/19/2019","38,083.01","37,620.22","39,065.64","37,620.22","","1.23%"
"12/18/2019","37,620.22","36,918.84","38,598.53","36,909.62","","1.90%"
"12/17/2019","36,918.84","37,620.08","37,805.57","36,369.46","","-1.86%"
"12/16/2019","37,620.08","36,769.59","37,925.30","36,769.59","","2.31%"
"12/13/2019","36,769.59","35,504.63","37,274.61","35,504.63","","3.56%"
"12/12/2019","35,504.63","35,019.54","35,697.74","34,635.36","","1.39%"
"12/11/2019","35,019.54","34,657.44","35,085.31","34,173.95","","1.04%"
"12/10/2019","34,657.44","36,409.07","36,780.22","34,620.69","","-4.81%"
"12/09/2019","36,409.07","36,561.95","37,350.23","36,121.66","","-0.42%"
"12/06/2019","36,561.95","35,443.05","36,736.20","35,443.05","","3.16%"
"12/05/2019","35,443.05","34,691.63","35,466.19","34,085.63","","2.17%"
"12/04/2019","34,691.63","32,756.73","34,736.69","32,737.81","","5.91%"
"12/03/2019","32,756.73","33,038.49","33,488.21","32,587.88","","-2.06%"
"12/02/2019","33,446.93","34,500.21","34,501.37","33,387.69","","-3.05%"
"11/29/2019","34,500.21","34,249.29","34,560.97","34,030.66","","0.82%"
"11/28/2019","34,219.79","33,929.74","34,453.02","33,883.45","","0.85%"
"11/27/2019","33,929.74","32,113.27","33,990.89","32,113.27","","5.66%"
"11/26/2019","32,113.27","33,494.72","33,780.65","31,970.89","","-4.12%"
"11/25/2019","33,494.72","33,588.83","34,097.97","33,389.03","","-0.28%"
"11/22/2019","33,588.83","33,247.39","34,098.38","33,247.39","","1.03%"
"11/21/2019","33,247.39","33,421.12","34,049.45","33,023.76","","-0.52%"
"11/20/2019","33,421.12","32,252.78","33,697.43","32,252.78","","3.62%"
"11/19/2019","32,252.78","31,851.61","32,294.14","30,643.31","","1.26%"
"11/15/2019","31,851.61","31,019.69","32,057.63","30,434.39","","2.68%"
"11/14/2019","31,019.69","32,340.70","32,743.01","30,715.51","","-4.08%"
"11/13/2019","32,340.70","33,430.14","33,595.41","32,148.93","","-3.26%"
"11/12/2019","33,430.14","33,661.11","34,177.01","32,672.75","","-0.69%"
"11/11/2019","33,661.11","34,131.05","34,624.62","33,534.99","","-1.38%"
"11/08/2019","34,131.05","35,869.21","36,291.15","34,024.49","","-4.85%"
"11/07/2019","35,869.21","35,500.49","36,013.64","35,373.64","","1.04%"
"11/06/2019","35,500.49","36,869.96","37,054.86","35,352.08","","-3.71%"
"11/05/2019","36,869.96","37,278.54","37,646.74","36,210.96","","-1.10%"
"11/04/2019","37,278.54","35,743.04","37,423.55","35,743.04","","4.30%"
"11/01/2019","35,743.04","35,023.97","36,031.72","35,023.97","","2.14%"
"10/31/2019","34,995.20","33,889.03","35,051.08","33,889.03","","3.26%"
"10/30/2019","33,889.03","32,544.20","33,932.92","32,172.96","","4.13%"
"10/29/2019","32,544.20","33,177.16","33,620.31","32,179.99","","-1.91%"
"10/28/2019","33,177.16","34,522.25","36,775.00","32,649.42","","-3.90%"
"10/25/2019","34,522.25","33,476.16","35,526.93","33,476.16","","3.12%"
"10/24/2019","33,476.16","32,775.14","33,504.30","32,068.13","","2.14%"
"10/23/2019","32,775.14","33,262.64","33,752.09","31,915.50","","-1.47%"
"10/22/2019","33,262.64","32,550.73","33,631.07","32,360.86","","2.19%"
"10/21/2019","32,550.73","31,968.47","32,584.62","31,760.67","","1.82%"
"10/18/2019","31,968.47","31,995.13","32,526.41","31,837.96","","-0.08%"
"10/17/2019","31,995.13","30,759.21","32,020.99","30,744.03","","4.02%"
"10/16/2019","30,759.21","31,449.95","31,475.70","30,614.96","","-1.83%"
"10/15/2019","31,333.68","31,798.11","31,798.11","31,217.75","","-1.46%"
"10/11/2019","31,798.11","31,751.84","32,285.91","31,751.84","","0.17%"
"10/10/2019","31,743.20","30,338.17","31,761.66","30,338.17","","4.63%"
"10/09/2019","30,338.17","30,257.26","30,433.72","29,903.02","","0.27%"
"10/08/2019","30,257.26","30,940.87","30,950.92","30,057.92","","-2.21%"
"10/07/2019","30,940.87","31,921.82","32,288.46","30,922.43","","-2.75%"
"10/04/2019","31,816.50","30,365.90","31,850.26","30,321.98","","4.78%"
"10/03/2019","30,365.90","30,792.05","30,969.17","30,346.35","","-1.38%"
"10/02/2019","30,792.05","30,066.13","30,895.25","29,855.61","","2.41%"
"10/01/2019","30,066.13","29,066.96","30,147.52","29,066.96","","3.44%"
"09/30/2019","29,066.96","28,877.51","29,131.46","28,297.42","","0.66%"
"09/27/2019","28,877.51","28,168.02","28,953.28","28,168.02","","2.52%"
"09/26/2019","28,168.02","28,212.41","28,705.26","27,945.59","","-0.16%"
"09/25/2019","28,212.41","27,819.80","28,313.18","27,219.99","","1.41%"
"09/24/2019","27,819.80","29,094.70","29,094.70","27,627.02","","-4.57%"
"09/23/2019","29,152.05","30,060.46","30,060.46","28,656.45","","-3.02%"
"09/20/2019","30,060.46","30,414.40","30,627.87","29,891.67","","-1.16%"
"09/19/2019","30,414.40","30,071.10","30,465.95","29,525.17","","1.14%"
"09/18/2019","30,071.10","30,150.65","30,398.60","29,534.34","","-0.26%"
"09/17/2019","30,150.65","30,561.27","30,561.27","29,665.26","","-1.34%"
"09/16/2019","30,561.27","30,136.38","31,558.15","30,136.38","","1.41%"
"09/13/2019","30,136.28","29,114.77","30,362.27","28,995.75","","3.51%"
"09/12/2019","29,114.77","28,617.92","29,162.90","28,381.70","","1.74%"
"09/11/2019","28,617.92","28,432.16","28,786.66","28,065.52","","0.65%"
"09/10/2019","28,432.16","27,176.41","28,465.72","27,176.41","","4.62%"
"09/09/2019","27,176.41","27,923.05","28,341.95","26,824.42","","-1.75%"
"09/06/2019","27,659.66","26,932.14","28,044.33","26,932.14","","2.70%"
"09/05/2019","26,932.14","24,664.55","27,060.28","24,664.55","","9.19%"
"09/04/2019","24,664.55","23,079.32","24,992.84","23,079.32","","6.87%"
"09/03/2019","23,079.32","26,195.41","26,234.30","22,484.40","","-11.90%"
"09/02/2019","26,195.41","24,608.56","26,255.65","24,539.55","","6.45%"
"08/30/2019","24,608.56","23,984.83","25,271.94","23,948.22","","2.60%"
"08/29/2019","23,984.83","25,458.04","25,458.04","23,861.87","","-5.79%"
"08/28/2019","25,458.04","24,622.47","25,582.50","24,602.40","","3.39%"
"08/27/2019","24,622.47","25,848.26","25,848.26","24,535.14","","-4.74%"
"08/26/2019","25,848.26","26,585.97","26,773.31","25,832.25","","-2.77%"
"08/23/2019","26,585.97","27,982.96","28,050.76","26,513.36","","-4.99%"
"08/22/2019","27,982.96","27,977.74","28,444.72","27,891.14","","0.02%"
"08/21/2019","27,977.74","27,230.62","28,053.94","27,230.62","","2.74%"
"08/20/2019","27,230.62","30,406.65","30,406.65","27,074.14","","-10.45%"
"08/16/2019","30,406.65","31,039.31","31,899.64","30,214.44","","-2.04%"
"08/15/2019","31,039.31","29,920.69","31,688.06","29,915.56","","3.74%"
"08/14/2019","29,920.69","30,393.13","30,993.99","28,917.01","","-1.40%"
"08/13/2019","30,344.56","27,530.80","31,011.00","27,530.80","","10.22%"
"08/12/2019","27,530.80","44,355.20","44,355.20","27,450.34","","-37.93%"
"08/09/2019","44,355.09","41,093.45","44,470.76","41,093.45","","7.94%"
"08/08/2019","41,093.45","40,949.34","41,623.30","40,845.37","","0.35%"
"08/07/2019","40,949.34","41,317.03","41,355.15","40,496.08","","-0.89%"
"08/06/2019","41,317.03","40,873.35","41,377.71","40,804.40","","1.09%"
"08/05/2019","40,873.35","41,359.15","41,359.15","40,470.87","","-1.17%"
"08/02/2019","41,359.15","41,410.98","41,651.40","40,572.68","","-0.13%"
"08/01/2019","41,410.98","42,057.77","42,492.78","41,220.28","","-1.54%"
"07/31/2019","42,057.77","42,463.24","42,722.32","41,804.62","","-0.95%"
"07/30/2019","42,463.24","42,785.46","42,836.75","42,417.96","","-0.75%"
"07/29/2019","42,785.46","41,983.74","43,069.98","41,743.16","","1.91%"
"07/26/2019","41,983.74","39,884.35","42,105.66","39,884.35","","5.26%"
"07/25/2019","39,884.35","39,784.91","40,053.49","39,425.46","","0.25%"
"07/24/2019","39,784.91","39,203.87","39,947.37","39,203.87","","1.48%"
"07/23/2019","39,203.87","38,729.98","39,254.38","38,548.23","","1.22%"
"07/22/2019","38,729.98","40,161.60","40,176.06","38,729.98","","-3.56%"
"07/19/2019","40,161.60","40,752.75","40,883.63","40,097.31","","-1.45%"
"07/18/2019","40,752.75","41,451.31","41,637.24","39,944.34","","-1.69%"
"07/17/2019","41,451.31","41,788.26","42,066.89","41,396.28","","-0.81%"
"07/16/2019","41,788.26","41,256.60","42,246.98","41,256.60","","1.29%"
"07/15/2019","41,256.60","42,753.20","42,881.72","41,233.56","","-3.50%"
"07/12/2019","42,753.10","42,856.29","43,165.63","42,660.53","","-0.24%"
"07/11/2019","42,856.29","42,807.08","43,292.62","42,744.41","","0.11%"
"07/10/2019","42,807.08","41,797.54","42,848.59","41,751.61","","2.52%"
"07/05/2019","41,755.69","41,428.50","41,943.40","41,380.91","","0.91%"
"07/04/2019","41,380.38","41,304.34","41,505.12","41,176.06","","0.18%"
"07/03/2019","41,304.34","41,793.13","42,104.18","41,261.95","","-1.17%"
"07/02/2019","41,793.13","41,507.48","42,126.14","41,506.78","","0.69%"
"07/01/2019","41,507.48","41,796.36","42,144.09","41,380.04","","-0.69%"
"06/28/2019","41,796.36","41,128.41","41,835.48","41,050.40","","1.62%"
